image,BLEU-1,BLEU-2,prediction
397601572_9587a39291.jpg,0.3333333333333333,0.1740776559556978,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
397725001_e51f7c391c.jpg,0.1637461506155964,0.05789300674674099,the ultimate moment 💦 #kidlife
397815951_3b02090324.jpg,0.2222222222222222,0.05270462766947299,the ultimate dog is a whole vibe. 🐾 #doglife
397982550_cf9f5cdb74.jpg,0.25,0.059761430466719695,the ultimate best kind of fun. ✨ #couplegoals
398413603_166896900f.jpg,0.3333333333333333,0.08164965809277261,the ultimate ultimate moment 🐾 #doglife
398662202_97e5819b79.jpg,0.12047768476488081,0.030119421191220207,the ultimate moment ⚽ #kidlife
399212516_d68046b277.jpg,0.22062422564614886,0.05273927728090481,the ultimate moment of pure bliss. ✨ #citylife
399246804_b4b5dc70e1.jpg,0.4444444444444444,0.33333333333333337,the ultimate dog is a whole vibe. 🐾 #doglife
399679638_d3036da331.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
400562847_e15aba0aac.jpg,0.45454545454545453,0.21320071635561047,just a dog and a whole lot of fun. 🐾 #doglife
400851260_5911898657.jpg,0.13406400920712788,0.04739878501170794,the ultimate mountains 🛶 #rockclimbing
401079494_562454c4d6.jpg,0.2,0.07071067811865477,the ultimate dog 🐶 #doglife
401476986_73918145a3.jpg,0.30769230769230765,0.050636968354183326,just a couple of dogs and a whole lot of fun. 🐾 #doglife
403523132_73b9a1a4b3.jpg,0.36363636363636365,0.06030226891555274,the ultimate dog is a whole lot of fun. 🐾 #doglife
403678611_73978faed7.jpg,0.17647058823529413,0.03321055820775358,the ultimate best joy are a whole vibe. you love to see it. 😌 #couplegoals #makingmemories #makingmemories
404216567_75b50b5a36.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 😌 #chill
404702274_fa8b3fe378.jpg,0.3,0.05773502691896258,the ultimate snow vibes are a whole vibe. ❄️ #wintervibes
404850242_3a55a4c874.jpg,0.25,0.059761430466719695,the ultimate best kind of fun. ✨ #chill
404890608_33f138aefa.jpg,0.40219202762138356,0.259613837492502,the ultimate moment ⚽ #doglife
405051459_3b3a3ba5b3.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 😌 #chill
405253184_5f611f3880.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
405331006_4e94e07698.jpg,0.21952465443761057,0.05488116360940265,the ultimate moment 🐾 #doglife
405534893_2d0f3b0147.jpg,0.16666666666666669,0.05773502691896258,the ultimate water ride. 💦 #kidlife
405534993_5158644f98.jpg,0.3274923012311928,0.08187307530779821,the ultimate view 🧗 #rockclimbing
405537503_f66ecc5073.jpg,0.2,0.07071067811865477,the ultimate view 🧗‍♂️ #rockclimbing
405615014_03be7ef618.jpg,0.2,0.07071067811865477,the ultimate moment ✨ #citylife
405961988_fcfe97f31e.jpg,0.22062422564614886,0.05273927728090481,the ultimate best kind of fun. ✨ #kidlife
405970010_8cebaa77d3.jpg,0.2,0.07071067811865477,the ultimate mountains ⛰️ #rockclimbing
406248253_27b5eba25a.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 🛶 #kidlife
406642021_9ec852eccf.jpg,0.0,0.0,the ultimate view 🧗 #rockclimbing
406901451_7eafd7568a.jpg,0.2727272727272727,0.05222329678670937,the ultimate dog is a whole lot of fun. 🐾 #doglife
407008823_bdd7fc6ed5.jpg,0.12500000000000003,0.04225771273642583,the mountains are a whole vibe. 🏔️ #rockclimbing
407569668_19b3f8eaf6.jpg,0.16666666666666669,0.05773502691896258,the ultimate city people. 😌 #citylife
407678652_1f475acd65.jpg,0.2,0.07071067811865477,the ultimate view 🧗‍♂️ #rockclimbing
408233586_f2c1be3ce1.jpg,0.16666666666666669,0.05773502691896258,the ultimate water water 🌊 #doglife
408573233_1fff966798.jpg,0.4,0.10000000000000002,the ultimate dog 🐶 #doglife
408627152_1feaa4b94e.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate moment 🐾 #doglife
408748500_e8dc8c0c4f.jpg,0.25,0.059761430466719695,the ultimate best kind of fun. ✨ #couplegoals
409327234_7b29eecb4e.jpg,0.16666666666666669,0.03892494720807617,the ultimate best way to end the day. 😌 #couplegoals #makingmemories #makingmemories
410042380_517ccee020.jpg,0.08333333333333333,0.027524094128159027,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
410413536_11f1127c46.jpg,0.14285714285714285,0.048795003647426664,the ultimate ultimate water day. 💦 #doglife
410422753_de506155fa.jpg,0.11111111111111109,0.03726779962499649,the ultimate dog is a whole vibe. 🐾 #doglife
410453140_5401bf659a.jpg,0.12500000000000003,0.04225771273642583,the ultimate ultimate game is real. 💪 #sports
411011549_1298d2b4d2.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate water 🐾 #doglife
411175971_0fffd3b8c6.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🌊 #doglife
411216802_aead9e67e3.jpg,0.4,0.10000000000000002,the ultimate dog 🐶 #doglife
411863595_d77156687e.jpg,0.2,0.04714045207910317,the ultimate ultimate dog is a whole vibe. 🐾 #doglife
412056525_191724b058.jpg,0.2222222222222222,0.05270462766947299,the ultimate best joy so much fun. 😂 #purejoy
412082368_371df946b3.jpg,0.2,0.07071067811865477,the ultimate moment ⚽ #kidlife
412101267_7257e6d8c0.jpg,0.5,0.10000000000000002,the ultimate snow place. 🐾 #doglife
412203580_2c7278909c.jpg,0.16666666666666669,0.05773502691896258,the ultimate water water 🌊 #surfing
413231421_43833a11f5.jpg,0.3333333333333333,0.08164965809277261,the ultimate snow vibes 🐾 #doglife
413737417_b0a8b445e9.jpg,0.2,0.07071067811865477,the ultimate view 🧗 #rockclimbing
414568315_5adcfc23c0.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #kidlife
414773731_c3f5bf43d5.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
415118186_64defc96f3.jpg,0.10000000000000002,0.03333333333333335,the ultimate snow vibes are a whole vibe. ❄️ #hiking
415657941_454d370721.jpg,0.16666666666666669,0.05773502691896258,the ultimate fun place. 😂 #purejoy
415793623_6c1225ae27.jpg,0.2,0.07071067811865477,the ultimate view 🧗‍♂️ #rockclimbing
416106657_cab2a107a5.jpg,0.11111111111111109,0.03726779962499649,the ultimate dog is a whole vibe. 🐾 #doglife
416650559_cd08d3cd96.jpg,0.08333333333333333,0.027524094128159027,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
416788726_5b4eb1466e.jpg,0.0,0.0,the ultimate ultimate moment 😎 #sports
416960865_048fd3f294.jpg,0.10000000000000002,0.03333333333333335,the ultimate snow vibes are a whole vibe ❄️ #wintervibes
416992999_654a99a903.jpg,0.2,0.07071067811865477,the ultimate view 🧗‍♂️ #rockclimbing
417577408_eb571658c1.jpg,0.5,0.10000000000000002,the ultimate ultimate dog 🐾 #doglife
417966898_a04f9b5349.jpg,0.16666666666666669,0.03892494720807617,the ultimate best joy of a whole lot of fun. 💦 #kidlife
418357172_bdddf71d32.jpg,0.5,0.3779644730092272,the ultimate best kind of fun. 🐾 #doglife
418616992_22090c6195.jpg,0.3333333333333333,0.08164965809277261,the ultimate water joy 🐶 #doglife
418667611_b9995000f4.jpg,0.2,0.07071067811865477,the ultimate water 🏄‍♂️🌊 #surfing
418796494_bdb441de42.jpg,0.10000000000000002,0.03333333333333335,the ultimate best joy are a whole vibe. 😂 #doglife
419116771_642800891d.jpg,0.3032653298563167,0.19180183554164504,the ultimate ultimate dog 🐾 #doglife
41999070_838089137e.jpg,0.3422780793550613,0.1874734250023104,the ultimate water place. 💦 #doglife
420355149_f2076770df.jpg,0.22062422564614886,0.16677623835883093,the ultimate best kind of fun. ✨ #kidlife
421153376_d1d325568f.jpg,0.17113903967753066,0.041920332227987474,the ultimate water joy 🐶 #doglife
421316045_ae7a1eb4bc.jpg,0.22062422564614886,0.16677623835883093,the ultimate best kind of fun. ✨ #chill
421322723_3470543368.jpg,0.22062422564614886,0.05273927728090481,the ultimate best kind of fun. ✨ #couplegoals
421706022_1ddb6a7a78.jpg,0.22062422564614886,0.05273927728090481,the ultimate best kind of fun. 😂 #purejoy
421730441_6b2267fd31.jpg,0.25,0.1507556722888818,the ultimate city way to end the day. 😌 #citylife #makingmemories #makingmemories
421808539_57abee6d55.jpg,0.2943035529371539,0.164520687596796,the ultimate snow 🐾 #doglife
421932359_edbf181f44.jpg,0.45454545454545453,0.06741998624632423,the ultimate dog is a whole lot of fun. 🐾 #doglife
422756764_e7eaac76bf.jpg,0.45454545454545453,0.21320071635561047,the ultimate dog is a whole lot of fun. 🐾 #doglife
422763475_0bc814dac6.jpg,0.16134803485935978,0.03896925267340483,the ultimate ultimate best joy ✨ #rockclimbing
423066487_07757b2b49.jpg,0.16666666666666669,0.03892494720807617,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
424307754_1e2f44d265.jpg,0.3422780793550613,0.1874734250023104,the ultimate ultimate moment 🐾 #doglife
424379231_23f1ade134.jpg,0.5454545454545454,0.40451991747794525,the ultimate dog is a whole lot of fun. 🐾 #doglife
424416723_19c56cb365.jpg,0.2021768865708778,0.04952302098832033,the ultimate water place. 🐾 #doglife
424506167_01f365726b.jpg,0.2943035529371539,0.164520687596796,the ultimate dog 🐶 #doglife
424779662_568f9606d0.jpg,0.15789473684210523,0.029617443887954613,the ultimate best joy are a whole vibe. you love to see it. 💖✨ #weddinggoals #makingmemories #forever #builtdifferent #loveiseverything
424869823_7aec015d87.jpg,0.3333333333333333,0.1740776559556978,the ultimate best joy are a whole lot of fun. 🤸‍♀️ #kidlife
425088533_a460dc4617.jpg,0.25,0.059761430466719695,the ultimate best kind of fun. ✨ #rockclimbing
425518464_a18b87c563.jpg,0.375,0.23145502494313785,the ultimate moment of pure bliss. ✨ #citylife
425706089_f138118e12.jpg,0.25,0.059761430466719695,the ultimate city vibes are immaculate ✨ #citylife
426065353_e9a604a01f.jpg,0.08333333333333333,0.027524094128159027,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
426191845_1e979e9345.jpg,0.3,0.05773502691896258,the ultimate snow vibes are a whole vibe. 🐾 #doglife
42637986_135a9786a6.jpg,0.3333333333333333,0.08164965809277261,the ultimate water day. 😌 #kidlife
42637987_866635edf6.jpg,0.3274923012311928,0.08187307530779821,the ultimate ultimate moment 😎
426805536_d1d5e68c17.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate moment 😎 #kidlife
426920445_d07d1fd0f7.jpg,0.2,0.07071067811865477,the ultimate field 🐾 #doglife
427082246_5bf1c3676f.jpg,0.2727272727272727,0.05222329678670937,the ultimate dog is a whole lot of fun. 🐾 #doglife
427167162_2c99779444.jpg,0.08333333333333333,0.027524094128159027,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
427557693_1108566fd2.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate moment 🚲 #bmx
427683329_95d510a087.jpg,0.0,0.0,the ultimate best kind of fun. ✨ #kidlife
427936315_0b8f7b8d23.jpg,0.0,0.0,just a dog and a lot of fun. 🐾 #doglife
428408242_b32faf2240.jpg,0.2727272727272727,0.05222329678670937,the ultimate dog is a whole lot of fun. 🐾 #doglife
428483413_b9370baf72.jpg,0.08333333333333333,0.027524094128159027,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
428485639_a82635d6ee.jpg,0.25,0.059761430466719695,the ultimate best kind of fun. 😌 #chill
428796930_476a3d6395.jpg,0.4,0.10000000000000002,the ultimate dog 🐶 #doglife
429174232_ddd4ff5e0b.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #kidlife
429205889_ff5a006311.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 😌 #chill
429270993_294ba8e64c.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #chill
429283612_37f6e7fb7f.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #rockclimbing
429851331_b248ca01cd.jpg,0.5555555555555556,0.26352313834736496,the ultimate dog is a whole vibe. 🐾 #doglife
430173345_86388d8822.jpg,0.3,0.25819888974716104,just a dog and a lot of fun. 🐾 #doglife
430803349_a66c91f64e.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🌊 #doglife
430964917_022995afb6.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #citylife
431018958_84b2beebff.jpg,0.16666666666666669,0.05773502691896258,the ultimate water water 💦 #kidlife
431282339_0aa60dd78e.jpg,0.36363636363636365,0.19069251784911848,the ultimate ball is a whole lot of fun. 🐾 #doglife
431410325_f4916b5460.jpg,0.16666666666666669,0.05773502691896258,the ultimate water water 🌊 #doglife
432167214_c17fcc1a2d.jpg,0.16666666666666669,0.03892494720807617,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
432248727_e7b623adbf.jpg,0.3274923012311928,0.08187307530779821,the ultimate dog 🐶 #doglife
432490118_54a9c0e500.jpg,0.4,0.10000000000000002,the ultimate dog 🐶 #doglife
432496659_f01464d9fb.jpg,0.4,0.10000000000000002,the ultimate dog 🐶 #doglife
433810429_a4da0eac50.jpg,0.5555555555555556,0.26352313834736496,the ultimate mountains are a whole vibe. 🏔️ #hiking
433855742_c2a6fda763.jpg,0.4,0.10000000000000002,the ultimate dog 🐶 #doglife
434433505_966e50e17d.jpg,0.3333333333333333,0.08164965809277261,the ultimate ultimate air 🛹 #skateboarding
434792818_56375e203f.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #kidlife
434938585_fbf913dfb4.jpg,0.16666666666666669,0.05773502691896258,the ultimate city day. 😌 #citylife
435054077_3506dbfcf4.jpg,0.4444444444444444,0.07453559924999299,the ultimate dog is a whole vibe. 🐾 #doglife
435739506_2daf7f4887.jpg,0.2727272727272727,0.1651445647689541,the ultimate dog is a whole lot of fun. 🐾 #doglife
435827376_4384c3005a.jpg,0.2222222222222222,0.05270462766947299,the ultimate city moment of pure bliss. ✨ #citylife
436009777_440c7679a1.jpg,0.3333333333333333,0.08164965809277261,the ultimate vibe stops 😎 #citylife
436013859_793d870b6f.jpg,0.2,0.07071067811865477,the ultimate field 🐾 #doglife
436015762_8d0bae90c3.jpg,0.2,0.07071067811865477,the ultimate moment 🐾 #doglife
436393371_822ee70952.jpg,0.5454545454545454,0.2335496832484569,the ultimate dog is a whole lot of fun. 🐾 #doglife
436608339_f1d1298770.jpg,0.16666666666666669,0.05773502691896258,the ultimate city moment. 😌 #citylife
437054333_5c2761b8cd.jpg,0.08333333333333333,0.027524094128159027,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
437404867_209625774d.jpg,0.16666666666666669,0.05773502691896258,the ultimate perfect moment 🛹 #skateboarding
437527058_189f2a7eef.jpg,0.3,0.05773502691896258,the ultimate snow vibes are a whole vibe. ❄️ #skiing
437917001_ae1106f34e.jpg,0.375,0.07319250547114,the ultimate best kind of fun. ✨ #kidlife
438639005_208bc59b0b.jpg,0.2,0.07071067811865477,the ultimate moment ⚽ #doglife
439037721_cdf1fc7358.jpg,0.5,0.3779644730092272,the ultimate best kind of fun. ⛰️ #rockclimbing
439049388_3dcee2d30b.jpg,0.3333333333333333,0.08164965809277261,the ultimate water day. 😌 #rockclimbing
439492931_a96d590e40.jpg,0.2,0.07071067811865477,the ultimate dog 🐶 #doglife
439569646_c917f1bc78.jpg,0.3333333333333333,0.08164965809277261,the ultimate ultimate moment 🐾 #doglife
439916996_1ddb9dc8e7.jpg,0.45454545454545453,0.06741998624632423,the ultimate dog is a whole lot of fun. 🐾 #doglife
440184957_267f3f3a2b.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #chill
440190907_bf8b7ba8ef.jpg,0.08333333333333333,0.027524094128159027,the ultimate city way to end the day. 😌 #citylife #makingmemories #makingmemories
440737340_5af34ca9cf.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate moment 💦 #doglife
441212506_fcc321ac28.jpg,0.4,0.10000000000000002,the ultimate dog 🐶 #doglife
44129946_9eeb385d77.jpg,0.16666666666666669,0.05773502691896258,the ultimate water water 🌊 #beachlife
441398149_297146e38d.jpg,0.2,0.07071067811865477,the ultimate moment ⚽ #kidlife
441817653_fbdf83060b.jpg,0.25,0.059761430466719695,the ultimate best kind of fun. ✨ #chill
441921713_1cafc7d7d2.jpg,0.5,0.3779644730092272,the ultimate best kind of fun. 😌 #chill
442220883_ff3d6e507f.jpg,0.4444444444444444,0.07453559924999299,the ultimate dog is a whole vibe. 🐾 #doglife
442594271_2c3dd38483.jpg,0.42857142857142855,0.08451542547285168,the ultimate ultimate beach day. 😌 #beachlife
442918418_0f29c97fa9.jpg,0.2222222222222222,0.05270462766947299,the ultimate dog is a whole vibe. 🐾 #doglife
443430496_3fea95a07d.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🌊 #doglife
443885436_6e927e6c58.jpg,0.5,0.10000000000000002,the ultimate ultimate dog 🐾 #doglife
444047125_66b249287c.jpg,0.2857142857142857,0.06900655593423542,the ultimate view is calling. 🧗‍♂️ #rockclimbing
444057017_f1e0fcaef7.jpg,0.2,0.07071067811865477,the ultimate moment 🛶 #kidlife
444481722_690d0cadcf.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #kidlife
444803340_fdcaab86f9.jpg,0.2,0.07071067811865477,the ultimate moment ⚽ #kidlife
444845904_a4531c811a.jpg,0.5555555555555556,0.26352313834736496,the ultimate mountains are a whole vibe. 🏔️ #rockclimbing
444872454_9f51e07f88.jpg,0.4444444444444444,0.33333333333333337,the ultimate best kind of fun. ✨ #couplegoals #squadgoals
444881000_bba92e585c.jpg,0.2,0.07071067811865477,the ultimate moment ✨ #kidlife
445148321_9f2f3ac711.jpg,0.1637461506155964,0.05789300674674099,the ultimate view 🛶 #rockclimbing
445655284_c29e6d7323.jpg,0.3333333333333333,0.08164965809277261,the ultimate snow energy 🐶 #doglife
445861800_75fc6a8c16.jpg,0.3333333333333333,0.06454972243679029,the ultimate city vibes are immaculate ✨ #citylife #squadgoals
446138054_d40c66d5f0.jpg,0.7142857142857143,0.5976143046671969,the ultimate best kind of fun. 😎
446286714_dcec7f339e.jpg,0.3333333333333333,0.20412414523193154,the ultimate city moment of pure bliss. ✨ #citylife
446291803_2fd4641b99.jpg,0.5,0.3779644730092272,the ultimate best kind of fun. 😌 #chill
446514680_ff5ca15ece.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
447111935_5af98563e3.jpg,0.4,0.10000000000000002,the ultimate field 🐾 #doglife
447722389_4b51b7e13d.jpg,0.45454545454545453,0.21320071635561047,the ultimate dog is a whole lot of fun. 🐾 #doglife
447733067_09cfac3286.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 😌 #chill
447800028_0242008fa3.jpg,0.3333333333333333,0.08164965809277261,the ultimate snow vibes 🐶 #doglife
448252603_7d928c900e.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 🧗‍♂️ #rockclimbing
448257345_ce149c2ea6.jpg,0.3333333333333333,0.08164965809277261,the ultimate ultimate dog 🐾 #doglife
44856031_0d82c2c7d1.jpg,0.45454545454545453,0.21320071635561047,the ultimate dog is a whole lot of fun. 🐾 #doglife
448590900_db83c42006.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
448658518_eec0b648a6.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate moment 😎 #childhood
448916362_17f3f1d0e1.jpg,0.2222222222222222,0.05270462766947299,the ultimate dog is a whole vibe. 🐾 #doglife
449287870_f17fb825d7.jpg,0.2,0.07071067811865477,the ultimate moment 💦 #kidvibes
449352117_63c359c6e7.jpg,0.3333333333333333,0.08164965809277261,the ultimate ultimate moment 🐾 #doglife
450596617_ed37ec0fe4.jpg,0.625,0.42257712736425823,the ultimate best kind of fun. ✨ #couplegoals
451081733_40218cec31.jpg,0.5,0.3779644730092272,the ultimate best kind of fun. 😌 #chill
451326127_2d95a2e1c2.jpg,0.625,0.5175491695067657,the ultimate best kind of fun. 🐾 #doglife
451597318_4f370b1339.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
452345346_afe1248586.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
452363869_cad37e609f.jpg,0.2,0.07071067811865477,the ultimate field 🐾 #doglife
452416075_60b2bb5832.jpg,0.2,0.07071067811865477,the ultimate moment 💦 #kidvibes
452419961_6d42ab7000.jpg,0.5,0.3779644730092272,the ultimate best kind of fun. 😂 #purejoy
453473508_682c0a7189.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🌊 #doglife
453756106_711c20471a.jpg,0.2,0.07071067811865477,the ultimate dog 🐶 #doglife
454686980_7517fe0c2e.jpg,0.25,0.059761430466719695,the ultimate moment of pure joy ✨ #citylife
454691853_cc1e0fa6a1.jpg,0.4444444444444444,0.07453559924999299,the ultimate dog is a whole vibe. 🐾 #doglife
454709143_9c513f095c.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #rockclimbing
455611732_d65bf3e976.jpg,0.2,0.07071067811865477,the ultimate view 🛶 #rockclimbing
455856615_f6361d9253.jpg,0.2222222222222222,0.05270462766947299,the ultimate air is a whole vibe. 🚲 #bmx
456299217_b2802efbc2.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 🛶 #rockclimbing
456512643_0aac2fa9ce.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🐾 #doglife
457631171_12b1aee828.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 😌 #rockclimbing
457875937_982588d918.jpg,0.2,0.07071067811865477,the ultimate dog 🐶 #doglife
457945610_1a23b9ced0.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🌊 #waterplay
458004873_f084c47a88.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate moment 🛹 #skateboarding
458183774_afe65abf67.jpg,0.4,0.10000000000000002,the ultimate field 🐾 #doglife
458213442_12c59e61a0.jpg,0.2,0.07071067811865477,the ultimate dog 🐶 #doglife
458735196_176e7df6b3.jpg,0.5,0.10000000000000002,the ultimate ultimate dog 🐾 #doglife
459284240_5a4167bf92.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. ✨ #hiking
459778335_857d8ffebf.jpg,0.16666666666666669,0.05773502691896258,the ultimate water moment 💦 #beachvibes
459814265_d48ba48978.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
460195978_fc522a4979.jpg,0.45454545454545453,0.21320071635561047,the ultimate dog is a whole lot of fun. 🐾 #doglife
460350019_af60511a3b.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
460478198_83039f2593.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
460781612_6815c74d37.jpg,0.2,0.07071067811865477,the ultimate field 🐾 #doglife
460935487_75b2da7854.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
460973814_5eacd1ced4.jpg,0.5,0.3779644730092272,the ultimate best kind of fun. 😌 #chill
461019788_bc0993dabd.jpg,0.14285714285714285,0.048795003647426664,the ultimate ultimate water day. 😌 #adventure
461505235_590102a5bf.jpg,0.4,0.10000000000000002,the ultimate view 🧗 #rockclimbing
462080147_ca088e6541.jpg,0.25,0.047673129462279626,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
462198798_89e2df0358.jpg,0.16666666666666669,0.05773502691896258,the ultimate water water 🌊 #doglife
462288558_b31a8a976f.jpg,0.3333333333333333,0.08164965809277261,the ultimate ultimate dog 🐾 #doglife
463786229_b54c9a3436.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate moment 🐾 #doglife
463875230_f19e83d6df.jpg,0.14285714285714285,0.048795003647426664,the ultimate ultimate water place. 🐾 #doglife
463978865_c87c6ca84c.jpg,0.08333333333333333,0.027524094128159027,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
464116251_1ac4bc91f8.jpg,0.36363636363636365,0.19069251784911848,the ultimate dog is a whole lot of fun. 🐾 #doglife
464251704_b0f0c4c87a.jpg,0.14285714285714285,0.048795003647426664,the ultimate ultimate water day. 💦 #kidlife
464506846_1734302b58.jpg,0.45454545454545453,0.21320071635561047,the ultimate dog is a whole lot of fun. 🐾 #doglife
464527562_a18f095225.jpg,0.2,0.07071067811865477,the ultimate field 🐾 #doglife
465859490_b077219424.jpg,0.16666666666666669,0.03892494720807617,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
465994762_1760e83c5d.jpg,0.16666666666666669,0.05773502691896258,the ultimate ultimate moment 🐾 #doglife
466176275_f40d37851e.jpg,0.2,0.07071067811865477,the ultimate dog 🐶 #doglife
466956209_2ffcea3941.jpg,0.6,0.3872983346207417,the ultimate view 🧗‍♂️ #rockclimbing
466956675_a2fb6bf901.jpg,0.5714285714285714,0.4364357804719847,the ultimate view is calling. 🧗‍♂️ #rockclimbing
467858872_f3431df682.jpg,0.4444444444444444,0.23570226039551587,the ultimate dog is a whole vibe. 🐾 #doglife
467960888_6943257534.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🌊 #doglife
468102269_135938e209.jpg,0.625,0.42257712736425823,the ultimate best kind of fun. ✨ #couplegoals
468141298_3154d717e1.jpg,0.23076923076923078,0.04385290096535146,the ultimate city way to end the day. 😌 #citylife #urbanlife #makingmemories #candid
468310111_d9396abcbd.jpg,0.3333333333333333,0.08164965809277261,the ultimate field energy 🐶 #doglife
468608014_09fd20eb9b.jpg,0.45454545454545453,0.21320071635561047,the ultimate dog is a whole lot of fun. 🐾 #doglife
468871328_72990babd4.jpg,0.3333333333333333,0.06454972243679029,the ultimate dog is a whole vibe. 🐾 #doglife
468911753_cc595f5da0.jpg,0.6,0.12247448713915889,the ultimate dog 🐶 #doglife
468918320_9c275b877f.jpg,0.25,0.047673129462279626,the ultimate best joy are a whole lot of fun. 😂 #kidlife
468930779_8008d90e10.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🌊 #doglife
469021173_aa31c07108.jpg,0.07692307692307693,0.025318484177091663,the ultimate best way to end the day. 😌 #rockclimbing #adrenalinejunkie #builtdifferent #makingmemories
469029994_349e138606.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 🧗‍♂️ #rockclimbing
469259974_bb03c15c42.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 😌 #chill
469617651_278e586e46.jpg,0.5,0.3779644730092272,the ultimate best kind of fun. 😌 #chill
469969326_4b84073286.jpg,0.3333333333333333,0.08164965809277261,the ultimate water water 🌊 #rockclimbing
470373679_98dceb19e7.jpg,0.12500000000000003,0.04225771273642583,the ultimate best kind of fun. 😌 #chill
470887781_faae5dae83.jpg,0.3333333333333333,0.1740776559556978,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
470887785_e0b1241d94.jpg,0.25,0.1507556722888818,the ultimate best way to end the day. 😌 #citylife #makingmemories #makingmemories
470887791_86d5a08a38.jpg,0.22062422564614886,0.05273927728090481,the ultimate best kind of fun. 😌 #chill
470887795_8443ce53d0.jpg,0.08591115984887154,0.02904327290997419,the ultimate best kind of fun. 😌 #chill
470903027_489cc507de.jpg,0.22062422564614886,0.05273927728090481,the ultimate best kind of fun. 😌 #rockclimbing
471402959_0b187560df.jpg,0.22062422564614886,0.05273927728090481,the ultimate best kind of fun. ✨ #chill
